Username,URL,Followers,Following,Tweets,Raw_Score,FinalScore
johan_falt,https://x.com/johan_falt,185,1437,8683,80,89
Christi88401387,https://x.com/Christi88401387,0,444,0,80,89
chapo_krueger,https://x.com/chapo_krueger,22,255,3033,80,89
Xavigarciaa,https://x.com/Xavigarciaa,144,2863,2246,80,89
RickSmutek,https://x.com/RickSmutek,129,142,1,80,89
_podconf,https://x.com/_podconf,946,784,3137,80,89
Toby31160156,https://x.com/Toby31160156,122,158,0,80,89
chadcradd,https://x.com/chadcradd,204,298,27,80,89
cuckTheNaughty,https://x.com/cuckTheNaughty,600,2998,2614,80,89
jordanianr2,https://x.com/jordanianr2,119,153,8,80,89
CharlesMarlow22,https://x.com/CharlesMarlow22,0,131,0,80,89
TheBitcoinExp,https://x.com/TheBitcoinExp,129,149,1240,80,89
drandrewbond,https://x.com/drandrewbond,105,154,27,80,89
Julie0146,https://x.com/Julie0146,14,370,604,80,89
EDONGY11_YT,https://x.com/EDONGY11_YT,44,181,199,80,89
puraclaC,https://x.com/puraclaC,31,604,1560,80,89
john_spectrum1,https://x.com/john_spectrum1,38,234,16,80,89
GiaGeene,https://x.com/GiaGeene,168,576,152,80,89
a3xnwrld,https://x.com/a3xnwrld,1,12,251,80,89
QuantumGlowLab,https://x.com/QuantumGlowLab,525,2381,315,80,89
Peter__Harden,https://x.com/Peter__Harden,69,293,49,80,89
Raj_S_london,https://x.com/Raj_S_london,892,4997,3459,80,89
hawthorntreesky,https://x.com/hawthorntreesky,79,412,240,80,89
pitkoin,https://x.com/pitkoin,75,868,2244,80,89
Phosphene0930,https://x.com/Phosphene0930,8,273,510,80,89
filsoutherland,https://x.com/filsoutherland,537,3241,280,80,89
0x_ventura,https://x.com/0x_ventura,168,140,233,80,89
JamesWight6591,https://x.com/JamesWight6591,332,979,2334,80,89
MaeliusCrypto,https://x.com/MaeliusCrypto,126,29,140,80,89
ChanceMoonBags,https://x.com/ChanceMoonBags,317,1764,30,80,89
Bigberthaburpa,https://x.com/Bigberthaburpa,131,159,42,80,89
MushroomSpace1,https://x.com/MushroomSpace1,24,264,669,80,89
trice5058,https://x.com/trice5058,106,55,16,80,89
SixtyFourAcres,https://x.com/SixtyFourAcres,194,682,386,80,89
jakkksando,https://x.com/jakkksando,208,372,49,80,89
nickvandervlag,https://x.com/nickvandervlag,161,662,20,80,89
gusp89_gus,https://x.com/gusp89_gus,126,246,2,80,89
Chadder_sauce,https://x.com/Chadder_sauce,240,123,447,80,89
wolf_pnw,https://x.com/wolf_pnw,100,195,0,80,89
Kryptodopoulos,https://x.com/Kryptodopoulos,213,224,1,80,89
swimsmarttoday,https://x.com/swimsmarttoday,199,87,18,80,89
MaggieYoYo1,https://x.com/MaggieYoYo1,33,720,73,80,89
Pete_HSL83,https://x.com/Pete_HSL83,154,98,73,80,89
kevinbeser,https://x.com/kevinbeser,44,46,9,80,89
kenneththedots,https://x.com/kenneththedots,33,242,132,80,89
Traderdebola,https://x.com/Traderdebola,209,201,205,80,89
Crypto_ZaX,https://x.com/Crypto_ZaX,207,2499,2988,80,89
nickabellaa,https://x.com/nickabellaa,44,104,2,80,89
Mr_Gogooma,https://x.com/Mr_Gogooma,435,1322,9489,80,89
brettll21194219,https://x.com/brettll21194219,64,142,0,80,89
joshuafranorge,https://x.com/joshuafranorge,107,60,2,80,89
warespal,https://x.com/warespal,1335,4472,7524,80,89
Andrea17q,https://x.com/Andrea17q,143,601,12,80,89
k2ttmayn,https://x.com/k2ttmayn,193,61,50,80,89
JD35015027,https://x.com/JD35015027,39,103,0,80,89
FinesseInvestor,https://x.com/FinesseInvestor,670,3184,15,80,89
she_apples,https://x.com/she_apples,627,3925,4217,80,89
Jamieonline1,https://x.com/Jamieonline1,201,744,172,80,89
Albertomagno,https://x.com/Albertomagno,36,438,59,80,89
themaxsicard,https://x.com/themaxsicard,2149,2532,4752,80,89
JaredAnkersen,https://x.com/JaredAnkersen,33,29,0,80,89
hukooo90,https://x.com/hukooo90,139,109,2,80,89
SupercycleBro,https://x.com/SupercycleBro,498,366,1102,80,89
BillyHamiltonUK,https://x.com/BillyHamiltonUK,207,185,2,80,89
sambablue,https://x.com/sambablue,130,75,1,80,89
davidchidester,https://x.com/davidchidester,221,320,0,80,89
Ifhamster,https://x.com/Ifhamster,210,2249,87,80,89
slowlylivings,https://x.com/slowlylivings,59,618,468,80,89
pursuiter42,https://x.com/pursuiter42,342,269,57,80,89
yoko_coconut,https://x.com/yoko_coconut,235,1536,631,80,89
LamchopNY,https://x.com/LamchopNY,249,182,40,80,89
AdamSchmitz3,https://x.com/AdamSchmitz3,59,331,137,80,89
WingNorTail,https://x.com/WingNorTail,92,89,0,80,89
Aanmerk,https://x.com/Aanmerk,66,103,203,80,89
TimBuzza441346,https://x.com/TimBuzza441346,169,74,13,80,89
RaoulBarbeBleu,https://x.com/RaoulBarbeBleu,244,220,162,80,89
mbad22,https://x.com/mbad22,148,488,19,80,89
simonjchristy,https://x.com/simonjchristy,43,873,877,80,89
AverageBitcoinr,https://x.com/AverageBitcoinr,389,471,3201,80,89
BeneskyWilliam,https://x.com/BeneskyWilliam,53,174,11,80,89
three_rail,https://x.com/three_rail,148,465,70,80,89
NikolaTrebovac1,https://x.com/NikolaTrebovac1,36,40,0,80,89
wilsondh5,https://x.com/wilsondh5,24,42,0,80,89
dinnaherlina2,https://x.com/dinnaherlina2,304,1988,685,80,89
Alubaluwalu,https://x.com/Alubaluwalu,2,137,189,80,89
AnneSimondsReal,https://x.com/AnneSimondsReal,99,261,5,80,89
PrzedpelskiPav,https://x.com/PrzedpelskiPav,260,324,0,80,89
ID_not_detected,https://x.com/ID_not_detected,477,2026,12048,80,89
GSloveafricar,https://x.com/GSloveafricar,700,1184,2392,80,89
HrvojeFajdetic,https://x.com/HrvojeFajdetic,158,77,1,80,89
le_financier,https://x.com/le_financier,0,751,3,80,89
HilalK1010,https://x.com/HilalK1010,49,25,0,80,89
DinerCoffee21M,https://x.com/DinerCoffee21M,204,118,70,80,89
FrankieTrain1,https://x.com/FrankieTrain1,43,114,4,80,89
C86036186nic,https://x.com/C86036186nic,35,55,4,80,89
greggriffconway,https://x.com/greggriffconway,146,140,5,80,89
thomasm77755410,https://x.com/thomasm77755410,41,124,21,80,89
B241411,https://x.com/B241411,225,299,3,80,89
Crypto_BoughT,https://x.com/Crypto_BoughT,161,142,168,80,89
blockbyblockby,https://x.com/blockbyblockby,345,1127,432,80,89
bubucea90,https://x.com/bubucea90,314,1096,7038,80,89
Stealthyqook,https://x.com/Stealthyqook,145,44,0,80,89
Greguarr,https://x.com/Greguarr,336,1804,305,80,89
HansHWestphal,https://x.com/HansHWestphal,256,1047,2031,80,89
KnechtCarsten,https://x.com/KnechtCarsten,41,40,4,80,89
aaronkohanim1,https://x.com/aaronkohanim1,134,140,0,80,89
neverlucky139,https://x.com/neverlucky139,158,923,994,80,89
John32867914,https://x.com/John32867914,138,387,2,80,89
DGold617,https://x.com/DGold617,261,901,755,80,89
Donnitos,https://x.com/Donnitos,686,2296,49,80,89
michael09259449,https://x.com/michael09259449,404,346,5,80,89
time_rara,https://x.com/time_rara,141,301,11,80,89
blairlloyd,https://x.com/blairlloyd,270,1037,635,80,89
respowsible,https://x.com/respowsible,198,2393,3103,80,89
FunderudJ,https://x.com/FunderudJ,98,414,110,80,89
DarMontou,https://x.com/DarMontou,239,272,4,80,89
tedcarrofficial,https://x.com/tedcarrofficial,117,43,409,80,89
jenniewangsmile,https://x.com/jenniewangsmile,0,28,0,80,89
brigrod,https://x.com/brigrod,0,1667,2,80,89
riffugame,https://x.com/riffugame,0,41,0,80,89
Zhaider009,https://x.com/Zhaider009,263,167,5,80,89
spacem0nke,https://x.com/spacem0nke,711,2295,312,80,89
Jgadore8,https://x.com/Jgadore8,16,85,111,80,89
PDPCDN,https://x.com/PDPCDN,237,278,2836,80,89
Cesar_Sdff,https://x.com/Cesar_Sdff,67,81,4,80,89
jtbrady,https://x.com/jtbrady,157,375,46,80,89
marcelWill75688,https://x.com/marcelWill75688,158,495,55,80,89
gilesnc,https://x.com/gilesnc,129,2932,370,80,89
mamos_michelle,https://x.com/mamos_michelle,95,2038,315,80,89
raoulwhoduke,https://x.com/raoulwhoduke,108,323,1885,80,89
BaeLow12,https://x.com/BaeLow12,176,114,0,80,89
yield_hunter,https://x.com/yield_hunter,232,872,31,80,89
mcole_77,https://x.com/mcole_77,148,143,1,80,89
RizaCityMeta,https://x.com/RizaCityMeta,462,2494,2675,80,89
Hannibal_NL,https://x.com/Hannibal_NL,179,134,1,80,89
AustinH67799585,https://x.com/AustinH67799585,190,62,0,80,89
andromedaguard,https://x.com/andromedaguard,728,3267,1586,80,89
izaguirre457,https://x.com/izaguirre457,236,41,572,80,89
atlas_fk,https://x.com/atlas_fk,632,226,776,80,89
crypto_holderz,https://x.com/crypto_holderz,3,384,375,80,89
iFrontendDev,https://x.com/iFrontendDev,439,1611,2117,80,89
kohler_franco,https://x.com/kohler_franco,128,73,5,80,89
otigno35464,https://x.com/otigno35464,328,572,451,80,89
heiko76331119,https://x.com/heiko76331119,50,21,0,80,89
IbrahimelasmiH,https://x.com/IbrahimelasmiH,5,121,272,80,89
Rafal_Bakowski,https://x.com/Rafal_Bakowski,148,1183,1360,80,89
DTheDoog,https://x.com/DTheDoog,0,59,0,80,89
fargalaxy11,https://x.com/fargalaxy11,42,229,3094,80,89
pollard_kathryn,https://x.com/pollard_kathryn,373,1338,1293,80,89
edmontonfellow1,https://x.com/edmontonfellow1,0,228,0,80,89
cxloudie,https://x.com/cxloudie,85,2186,2633,80,89
abdielcasanas,https://x.com/abdielcasanas,258,2278,1639,80,89
MuffinM789,https://x.com/MuffinM789,51,95,3,80,89
CryptoA22688,https://x.com/CryptoA22688,185,124,34,80,89
i_luismendoza,https://x.com/i_luismendoza,55,323,439,80,89
AaronDowd,https://x.com/AaronDowd,96,108,2,80,89
Spidey442,https://x.com/Spidey442,212,791,916,80,89
wariaal,https://x.com/wariaal,66,332,728,80,89
Mr_Birns,https://x.com/Mr_Birns,468,920,2964,80,89
Ax_DeFi,https://x.com/Ax_DeFi,26,466,133,80,89
ListBitcoin,https://x.com/ListBitcoin,183,141,93,80,89
dgefrsh,https://x.com/dgefrsh,136,2595,36,75,83
Thysu9,https://x.com/Thysu9,26,131,8,75,83
redradmd,https://x.com/redradmd,175,768,1,75,83
Roger_Taracha,https://x.com/Roger_Taracha,2427,2818,2186,75,83
Lenara7,https://x.com/Lenara7,15,130,0,75,83
aspenboy09,https://x.com/aspenboy09,89,1421,2856,75,83
MasterPapajii,https://x.com/MasterPapajii,44,37,2,75,83
CryptoWill15,https://x.com/CryptoWill15,639,2200,28,75,83
sisuleu1,https://x.com/sisuleu1,330,3751,124,75,83
bbbbbbb1675567,https://x.com/bbbbbbb1675567,249,334,38,75,83
TveterScott,https://x.com/TveterScott,12,67,2,75,83
Csaba1978166911,https://x.com/Csaba1978166911,67,72,48,75,83
CarseatCorolla,https://x.com/CarseatCorolla,2,190,12,75,83
L0nd0nEngland,https://x.com/L0nd0nEngland,133,19,46,75,83
BTCspecialty,https://x.com/BTCspecialty,247,130,0,75,83
crypto_thorx,https://x.com/crypto_thorx,225,282,36,75,83
Mad_Max_987,https://x.com/Mad_Max_987,171,531,0,75,83
JesseTa26172453,https://x.com/JesseTa26172453,57,222,7,75,83
Viebke008,https://x.com/Viebke008,69,359,1,75,83
KacsirBela10567,https://x.com/KacsirBela10567,146,63,0,75,83
hayloo888,https://x.com/hayloo888,91,131,74,75,83
Sanjaytechfeed,https://x.com/Sanjaytechfeed,68,1086,17,75,83
bullionaire_btc,https://x.com/bullionaire_btc,119,26,46,75,83
enreuss,https://x.com/enreuss,86,9,1,75,83
ikayjoe,https://x.com/ikayjoe,25,629,31,75,83
LilyAnnelise,https://x.com/LilyAnnelise,27,58,15,75,83
Sickofi74616702,https://x.com/Sickofi74616702,0,69,2,75,83
BIG_E201,https://x.com/BIG_E201,1,49,135,75,83
JoseEduardovzla,https://x.com/JoseEduardovzla,6,32,0,75,83
brin2806,https://x.com/brin2806,141,964,0,75,83
mkz0054,https://x.com/mkz0054,98,462,6,75,83
kiselivskyi,https://x.com/kiselivskyi,13,56,0,75,83
85Jerkku,https://x.com/85Jerkku,215,129,460,75,83
hannyh181,https://x.com/hannyh181,56,28,0,75,83
Dr4uris,https://x.com/Dr4uris,161,2645,12,75,83
JeremiasUntern,https://x.com/JeremiasUntern,47,266,1,75,83
olivierdesmeule,https://x.com/olivierdesmeule,87,328,8,75,83
GwJMatrix,https://x.com/GwJMatrix,198,859,11,75,83
SpudsNation,https://x.com/SpudsNation,4,357,31,75,83
Erik09793473493,https://x.com/Erik09793473493,0,95,0,75,83
VictorG64633278,https://x.com/VictorG64633278,46,178,5,75,83
Alberto202379,https://x.com/Alberto202379,0,101,0,75,83
nuclearsardines,https://x.com/nuclearsardines,85,514,0,75,83
yu_wc,https://x.com/yu_wc,69,224,6,75,83
BitOvatra,https://x.com/BitOvatra,860,2175,3,75,83
rileyhuff83,https://x.com/rileyhuff83,53,308,1,75,83
sandra_swe40622,https://x.com/sandra_swe40622,743,4242,206,75,83
_Dream_Freedom_,https://x.com/_Dream_Freedom_,59,133,16,75,83
marcito_hnsmn,https://x.com/marcito_hnsmn,25,136,3,75,83
GmTeemu,https://x.com/GmTeemu,1,159,37,75,83
cioncut58215,https://x.com/cioncut58215,162,108,3,75,83
Phelgud,https://x.com/Phelgud,246,934,5,75,83
JunKim29812188,https://x.com/JunKim29812188,464,3749,0,75,83
ponmasterflex,https://x.com/ponmasterflex,213,1095,0,75,83
JuanMCorpus1,https://x.com/JuanMCorpus1,15,93,7,75,83
ErjonHysen19409,https://x.com/ErjonHysen19409,43,19,1,75,83
zyl_arch,https://x.com/zyl_arch,207,131,0,75,83
PhillyGoat34,https://x.com/PhillyGoat34,50,49,2,75,83
johnberhane28,https://x.com/johnberhane28,90,699,95,75,83
wesnik_,https://x.com/wesnik_,154,196,0,75,83
knobelhobel00,https://x.com/knobelhobel00,157,88,0,75,83
ohbeewon,https://x.com/ohbeewon,98,733,0,75,83
BitcoinFrog69,https://x.com/BitcoinFrog69,143,51,41,75,83
IanL556,https://x.com/IanL556,218,172,29,75,83
LilAsicMusic,https://x.com/LilAsicMusic,171,582,104,75,83
Charlie226450,https://x.com/Charlie226450,43,378,0,75,83
bcdefghijklm654,https://x.com/bcdefghijklm654,232,149,0,75,83
JurgenCaceres,https://x.com/JurgenCaceres,303,420,0,75,83
ImNomdedeu,https://x.com/ImNomdedeu,21,96,6,75,83
OmronEdinburgh,https://x.com/OmronEdinburgh,584,1781,3227,75,83
Sitrep11,https://x.com/Sitrep11,45,277,9,75,83
italic21192,https://x.com/italic21192,178,67,0,75,83
AirdropandAlts,https://x.com/AirdropandAlts,2485,895,184,75,83
niko99965867,https://x.com/niko99965867,260,870,1,75,83
RKilfin,https://x.com/RKilfin,17,77,6,75,83
RavingM4r1e,https://x.com/RavingM4r1e,0,2,0,75,83
Fexxie,https://x.com/Fexxie,146,1557,11,75,83
Luccassmendonca,https://x.com/Luccassmendonca,10,81,0,75,83
Daniel65238585,https://x.com/Daniel65238585,33,91,7,75,83
relia3ull,https://x.com/relia3ull,41,79,46,75,83
janvtoorn93,https://x.com/janvtoorn93,24,178,0,75,83
LGD251,https://x.com/LGD251,90,159,5,75,83
rurlyserious,https://x.com/rurlyserious,205,155,2,75,83
SamuelHutter,https://x.com/SamuelHutter,378,3690,6,75,83
ShaneVibrantPT,https://x.com/ShaneVibrantPT,3,39,24,75,83
GinghamInn,https://x.com/GinghamInn,255,156,15,75,83
ravishukz,https://x.com/ravishukz,34,1138,113,75,83
StjepanKrovino1,https://x.com/StjepanKrovino1,9,42,2,75,83
Ward16957185,https://x.com/Ward16957185,4,32,1,75,83
tregsnet,https://x.com/tregsnet,727,4333,0,75,83
jonasfe79622875,https://x.com/jonasfe79622875,2,92,14,75,83
Chrissy14457315,https://x.com/Chrissy14457315,19,38,0,75,83
emilypence,https://x.com/emilypence,210,1162,4,75,83
RGR0003,https://x.com/RGR0003,8,80,2,75,83
JorFinanceira,https://x.com/JorFinanceira,43,117,26,75,83
Fluxx_P,https://x.com/Fluxx_P,30,508,49,75,83
calipestcntrl,https://x.com/calipestcntrl,339,135,3,75,83
madamp17,https://x.com/madamp17,70,407,0,75,83
GB_farmer,https://x.com/GB_farmer,94,127,969,75,83
lgrattan1983,https://x.com/lgrattan1983,368,1671,0,75,83
mbedesss_,https://x.com/mbedesss_,38,9,11,75,83
MightyDaveJ,https://x.com/MightyDaveJ,384,494,1026,75,83
ongangcrypto,https://x.com/ongangcrypto,630,952,2919,75,83
randy18215,https://x.com/randy18215,100,27,46,75,83
Laurie05801813,https://x.com/Laurie05801813,10,136,12,75,83
CioMorih28356,https://x.com/CioMorih28356,5,7,0,75,83
Akshay32363666,https://x.com/Akshay32363666,90,477,0,75,83
arch1naut,https://x.com/arch1naut,0,103,0,75,83
terpman20,https://x.com/terpman20,88,76,0,75,83
PeteKindness,https://x.com/PeteKindness,244,187,1,75,83
Puaablo,https://x.com/Puaablo,72,333,19,75,83
Flounder1189345,https://x.com/Flounder1189345,361,781,0,75,83
inlazarov,https://x.com/inlazarov,136,209,366,75,83
Jim77770789,https://x.com/Jim77770789,12,90,9,75,83
bonesavv,https://x.com/bonesavv,184,859,5,75,83
crypto_spencey,https://x.com/crypto_spencey,154,88,11,75,83
MnkZyan81667,https://x.com/MnkZyan81667,30,73,16,75,83
MajorianBTC,https://x.com/MajorianBTC,93,65,73,75,83
tsantunes10,https://x.com/tsantunes10,99,604,0,75,83
OluchiAnum41035,https://x.com/OluchiAnum41035,107,197,99,75,83
KaizerSozey,https://x.com/KaizerSozey,139,2000,1881,75,83
Gordon_Bitman,https://x.com/Gordon_Bitman,311,280,217,75,83
JonathanHobb,https://x.com/JonathanHobb,18,173,2,75,83
nokmans,https://x.com/nokmans,21,67,3,75,83
nicholas_1010,https://x.com/nicholas_1010,106,892,0,75,83
DetFactor,https://x.com/DetFactor,113,108,6,75,83
BR2829092142033,https://x.com/BR2829092142033,225,207,0,75,83
tlynch2012,https://x.com/tlynch2012,362,1424,4,75,83
lucy_angella,https://x.com/lucy_angella,114,855,21,75,83
Blakesmusings,https://x.com/Blakesmusings,317,343,986,75,83
calinghietau,https://x.com/calinghietau,15,98,0,75,83
swissapprentice,https://x.com/swissapprentice,82,7,395,75,83
phaeLzovisck,https://x.com/phaeLzovisck,186,196,8,75,83
Randomupdating,https://x.com/Randomupdating,119,789,243,75,83
altgainers,https://x.com/altgainers,0,32,0,75,83
tea____tea____,https://x.com/tea____tea____,118,1612,441,75,83
MeganMoran83553,https://x.com/MeganMoran83553,2,4,0,75,83
co_STAN_za,https://x.com/co_STAN_za,56,264,0,75,83
Azarashinohi,https://x.com/Azarashinohi,17,268,17,75,83
MadMax22274933,https://x.com/MadMax22274933,6,44,0,75,83
BenjaL01,https://x.com/BenjaL01,449,3502,262,75,83
ZeshanHaiderKh6,https://x.com/ZeshanHaiderKh6,38,187,15,75,83
HanaHoldijk,https://x.com/HanaHoldijk,55,264,3,75,83
scotta119,https://x.com/scotta119,19,488,47,75,83
Katavich,https://x.com/Katavich,1,437,714,75,83
CCMEDS,https://x.com/CCMEDS,42,1267,381,75,83
ramon___X,https://x.com/ramon___X,82,274,2,75,83
Chris23455432,https://x.com/Chris23455432,8,26,146,75,83
JimiCRoberts,https://x.com/JimiCRoberts,8,45,6,75,83
ZzzCrypt0,https://x.com/ZzzCrypt0,285,226,20,75,83
aiofm,https://x.com/aiofm,578,2886,28,75,83
GallAnno,https://x.com/GallAnno,32,340,2458,75,83
tsneedon,https://x.com/tsneedon,7,124,26,75,83
gotomgo777,https://x.com/gotomgo777,132,12,24,75,83
EatZeeBTC,https://x.com/EatZeeBTC,75,461,226,75,83
chloe_friendly,https://x.com/chloe_friendly,2,58,14,75,83
BrutalRekt,https://x.com/BrutalRekt,56,121,21,75,83
gr8tscott0x,https://x.com/gr8tscott0x,309,2574,28,75,83
Elsayedkha55962,https://x.com/Elsayedkha55962,65,381,55,75,83
phen1179,https://x.com/phen1179,12,115,3,75,83
AndresPaezcrypt,https://x.com/AndresPaezcrypt,359,1107,99,75,83
EvanGerardo3,https://x.com/EvanGerardo3,5,25,0,75,83
gimjunjin56965,https://x.com/gimjunjin56965,19,25,0,75,83
ParadiseAligned,https://x.com/ParadiseAligned,9,350,37,75,83
deheart_aiden,https://x.com/deheart_aiden,68,128,7,75,83
zaidxmr,https://x.com/zaidxmr,728,714,10,75,83
Intrinsic_cagr,https://x.com/Intrinsic_cagr,107,901,0,75,83
Abuchi1155278,https://x.com/Abuchi1155278,74,41,1,75,83
forcedseller,https://x.com/forcedseller,50,291,53,75,83
eEchoe5,https://x.com/eEchoe5,9,9,6,75,83
amirk6219,https://x.com/amirk6219,24,94,9,75,83
BTCFLAGS,https://x.com/BTCFLAGS,265,593,14,75,83
MarkusDemetz,https://x.com/MarkusDemetz,7,58,2,75,83
silviumart,https://x.com/silviumart,345,3457,673,75,83
KitvanR,https://x.com/KitvanR,37,131,0,75,83
OriginalAAAugh,https://x.com/OriginalAAAugh,40,214,0,75,83
Wardz0r,https://x.com/Wardz0r,14,55,12,75,83
rgfbudgell,https://x.com/rgfbudgell,78,82,0,75,83
MMultitask70294,https://x.com/MMultitask70294,13,72,77,75,83
ROIIC060317,https://x.com/ROIIC060317,119,9,0,75,83
altavega,https://x.com/altavega,118,2716,1549,75,83
BourneIsmael,https://x.com/BourneIsmael,20,117,3,75,83
jensjens99,https://x.com/jensjens99,171,127,0,75,83
crypto_knife1,https://x.com/crypto_knife1,404,1635,170,75,83
NewmanWeliton,https://x.com/NewmanWeliton,903,158,1,75,83
profcynick,https://x.com/profcynick,160,1356,27,75,83
SoriaTyler60279,https://x.com/SoriaTyler60279,57,68,15,75,83
Cameecal,https://x.com/Cameecal,250,309,42,75,83
jack_drogt,https://x.com/jack_drogt,442,2404,33,75,83
gtager302,https://x.com/gtager302,44,288,0,75,83
minchuk_d,https://x.com/minchuk_d,37,129,38,75,83
thesatoshikid,https://x.com/thesatoshikid,641,1266,161,75,83
rshanka76,https://x.com/rshanka76,129,387,4,75,83
BTC2025T,https://x.com/BTC2025T,111,70,0,75,83
alex_mila3,https://x.com/alex_mila3,22,95,0,75,83
DrCryptoCuz,https://x.com/DrCryptoCuz,10,135,28,75,83
AndrewCris38975,https://x.com/AndrewCris38975,146,66,0,75,83
Alexand54356548,https://x.com/Alexand54356548,36,206,2,75,83
dlqnc,https://x.com/dlqnc,99,340,0,75,83
designdfn,https://x.com/designdfn,40,375,172,75,83
agustinusean,https://x.com/agustinusean,6,522,29,75,83
SwiftEagleOne,https://x.com/SwiftEagleOne,123,95,16,75,83
51685pluto,https://x.com/51685pluto,119,16,34,75,83
Arthur137137,https://x.com/Arthur137137,13,124,0,75,83
sebo_belair,https://x.com/sebo_belair,26,174,7,75,83
PianoForte69,https://x.com/PianoForte69,122,1799,106,75,83
Besa756972,https://x.com/Besa756972,121,469,3,75,83
Kernowsqueeze,https://x.com/Kernowsqueeze,81,59,1,75,83
AndersHynn85681,https://x.com/AndersHynn85681,116,40,0,75,83
SholayVeeru,https://x.com/SholayVeeru,151,614,2,75,83
ricardocheung,https://x.com/ricardocheung,17,154,3,75,83
EngelhornF8021,https://x.com/EngelhornF8021,176,106,22,75,83
jan_gallos,https://x.com/jan_gallos,39,366,13,75,83
hkericclapton,https://x.com/hkericclapton,0,59,0,75,83
